ID ORGAO	SIGLA	Gratuidade	Titulo Etapa*: 	Descricao Etapa*: 	Custo Etapa: 	Canais de Prestacao: 	Documentos: 
56d6d7fb8c36c706ac000003	CASAL	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6d7fb8c36c706ac000003	CASAL	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6d7fb8c36c706ac000003	CASAL	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6d7fb8c36c706ac000003	CASAL	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6d7fb8c36c706ac000003	CASAL	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6d7fb8c36c706ac000003	CASAL	True	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6d7fb8c36c706ac000003	CASAL	True	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6d7fb8c36c706ac000003	CASAL	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6d7fb8c36c706ac000003	CASAL	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6d7fb8c36c706ac000003	CASAL	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6d7fb8c36c706ac000003	CASAL	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6d7fb8c36c706ac000003	CASAL	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6d7fb8c36c706ac000003	CASAL	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6d7fb8c36c706ac000003	CASAL	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6d7fb8c36c706ac000003	CASAL	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6d7fb8c36c706ac000003	CASAL	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6d7fb8c36c706ac000003	CASAL	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6d7fb8c36c706ac000003	CASAL	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6d7fb8c36c706ac000003	CASAL	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6d7fb8c36c706ac000003	CASAL	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6d7fb8c36c706ac000003	CASAL	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6d7fb8c36c706ac000003	CASAL	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6d7fb8c36c706ac000003	CASAL	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6d7fb8c36c706ac000003	CASAL	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6d7fb8c36c706ac000003	CASAL	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6d7fb8c36c706ac000003	CASAL	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6d7fb8c36c706ac000003	CASAL	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6d7fb8c36c706ac000003	CASAL	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
588bae3e8c36c708b4355182	CGE	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
588bae3e8c36c708b4355182	CGE	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
588bae3e8c36c708b4355182	CGE	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
590b70c68c36c71e8623bb3d	CBMAL	True	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
590b70c68c36c71e8623bb3d	CBMAL	True	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
590b70c68c36c71e8623bb3d	CBMAL	True	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
590b70c68c36c71e8623bb3d	CBMAL	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
57501ee98c36c718eb00000b	Defensoria	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
57501ee98c36c718eb00000b	Defensoria	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
57501ee98c36c718eb00000b	Defensoria	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
57501ee98c36c718eb00000b	Defensoria	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
57501ee98c36c718eb00000b	Defensoria	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
57501ee98c36c718eb00000b	Defensoria	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
57501ee98c36c718eb00000b	Defensoria	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
57501ee98c36c718eb00000b	Defensoria	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
57501ee98c36c718eb00000b	Defensoria	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
57501ee98c36c718eb00000b	Defensoria	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
57501ee98c36c718eb00000b	Defensoria	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
57501ee98c36c718eb00000b	Defensoria	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
57501ee98c36c718eb00000b	Defensoria	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
57501ee98c36c718eb00000b	Defensoria	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
57501ee98c36c718eb00000b	Defensoria	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6ddc18c36c706ac000004	DETRAN	True	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6ddc18c36c706ac000004	DETRAN	True	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6ddc18c36c706ac000004	DETRAN	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6ddc18c36c706ac000004	DETRAN	True	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6ddc18c36c706ac000004	DETRAN	True	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6ddc18c36c706ac000004	DETRAN	True	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6ddc18c36c706ac000004	DETRAN	True	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6ddc18c36c706ac000004	DETRAN	True	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6ddc18c36c706ac000004	DETRAN	True	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6ddc18c36c706ac000004	DETRAN	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6ddc18c36c706ac000004	DETRAN	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6ddc18c36c706ac000004	DETRAN	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6ddc18c36c706ac000004	DETRAN	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6ddc18c36c706ac000004	DETRAN	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6ddc18c36c706ac000004	DETRAN	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6ddc18c36c706ac000004	DETRAN	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6ddc18c36c706ac000004	DETRAN	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6ddc18c36c706ac000004	DETRAN	True	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6ddc18c36c706ac000004	DETRAN	True	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6ddc18c36c706ac000004	DETRAN	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6ddc18c36c706ac000004	DETRAN	True	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6ddc18c36c706ac000004	DETRAN	True	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6ddc18c36c706ac000004	DETRAN	True	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6ddc18c36c706ac000004	DETRAN	True	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6ddc18c36c706ac000004	DETRAN	True	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6ddc18c36c706ac000004	DETRAN	True	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6ddc18c36c706ac000004	DETRAN	True	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6ddc18c36c706ac000004	DETRAN	True	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
56d6ddc18c36c706ac000004	DETRAN	True	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
590b30f58c36c76305bd6328	DITEAL	True	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
590b30f58c36c76305bd6328	DITEAL	True	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
590b30f58c36c76305bd6328	DITEAL	True	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
590b30f58c36c76305bd6328	DITEAL	True	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
596ce1af8c36c71b0b29f7a4	EMATER	False	{u'Nao tem Etapa TITULO': 0}	{u'Nao tem Etapa DESCRICAO': 0}	{u'Nao tem Etapa CUSTO': 0}	{u'Nao tem Etapa CANAIS': 0}	{u'Nao tem Etapa DOCUMENTOS': 0}
